no,name,apt_id,lon,lat,dist,url
4742,세화유치원,1165010601,127.0223448,37.52149319,987.5752343,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100001125
4743,하나유치원,1165010603,127.0102659,37.51519733,183.9265517,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4744,신반포중앙유치원,1165010603,127.0125033,37.51044743,483.8265939,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4745,하나유치원,1165010607,127.0102659,37.51519733,183.9265517,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4746,신반포중앙유치원,1165010607,127.0125033,37.51044743,483.8265939,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4747,하나유치원,1165010622,127.0102659,37.51519733,590.3960643,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4748,신반포중앙유치원,1165010622,127.0125033,37.51044743,83.29809081,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4766,석문유치원,1165010831,127.0183925,37.49200276,933.5126148,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000819
4771,하나유치원,1165010646,127.0102659,37.51519733,649.5743144,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4772,신반포중앙유치원,1165010646,127.0125033,37.51044743,147.7346897,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4773,신반포중앙유치원,1165010711,127.0125033,37.51044743,730.3509595,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4774,하나유치원,1165010606,127.0102659,37.51519733,363.9422039,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4775,신반포중앙유치원,1165010606,127.0125033,37.51044743,205.9115543,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4794,하나유치원,1165010639,127.0102659,37.51519733,104.8235795,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4795,신반포중앙유치원,1165010639,127.0125033,37.51044743,642.0218547,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4797,하나유치원,1165010633,127.0102659,37.51519733,446.552954,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4798,신반포중앙유치원,1165010633,127.0125033,37.51044743,196.1580221,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4836,하나유치원,1165010604,127.0102659,37.51519733,736.3131354,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4837,신반포중앙유치원,1165010604,127.0125033,37.51044743,293.4458259,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4838,하나유치원,1165010621,127.0102659,37.51519733,117.0934393,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4839,신반포중앙유치원,1165010621,127.0125033,37.51044743,460.6960477,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4843,하나유치원,1165010618,127.0102659,37.51519733,233.7758373,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4844,신반포중앙유치원,1165010618,127.0125033,37.51044743,789.5148427,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4855,육영유치원,1165010838,127.0004801,37.47919216,995.1777824,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000840
4856,영유유치원,1165010838,127.0007427,37.4788147,999.3698021,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000836
