route_id,route_name,route_type
SSB289000031,130,일반
SSB289000032,131,일반
SSB289000034,131,일반
SSB289000035,131,일반
SSB289000036,131,일반
SSB289000038,133,일반
SSB289000041,133,일반
SSB289000042,135,일반
SSB289000044,140,일반
SSB289000045,140,일반
SSB289000046,140,일반
SSB289000049,141,일반
SSB289000050,141,일반
SSB289000051,141,일반
SSB289000052,150,일반
SSB289000053,150,일반
SSB289000054,150,일반
SSB289000055,150,일반
SSB289000056,150,일반
SSB289000058,150,일반
SSB289000061,152,일반
SSB289000062,152,일반
SSB289000064,154,일반
SSB289000065,160,일반
SSB289000066,160,일반
SSB289000067,160,일반
SSB289000068,161,일반
SSB289000069,162,일반
SSB289000070,163,일반
SSB289000071,200,일반
SSB289000072,200,일반
SSB289000073,201,일반
SSB289000074,210,일반
SSB289000075,210,일반
SSB289000078,213,일반
SSB289000079,220,일반
SSB289000081,220,일반
SSB289000082,220,일반
SSB289000084,222,일반
SSB289000085,222,일반
SSB289000088,225,일반
SSB289000089,230,일반
SSB289000093,231,일반
SSB289000095,231,일반
SSB289000101,242,일반
SSB289000104,244,일반
SSB289000105,245,일반
SSB289000106,245,일반
SSB289000107,230,일반
SSB289000108,246,일반
SSB289000111,251,일반
SSB289000115,255,일반
SSB289000117,260,일반
SSB289000118,260,일반
SSB289000121,261,일반
SSB289000122,261,일반
SSB289000123,262,일반
SSB289000124,262,일반
SSB289000125,270,일반
SSB289000127,271,일반
SSB289000129,272,일반
SSB289000130,273,일반
SSB289000131,273,일반
SSB289000132,273,일반
SSB289000133,274,일반
SSB289000134,274,일반
SSB289000135,275,일반
SSB289000136,280,일반
SSB289000137,280,일반
SSB289000138,281,일반
SSB289000141,291,일반
SSB289000143,292,일반
SSB289000144,292,일반
SSB289000145,295,일반
SSB289000148,301,일반
SSB289000149,301,일반
SSB289000150,302,일반
SSB289000151,303,일반
SSB289000152,304,일반
SSB289000153,310,일반
SSB289000154,311,일반
SSB289000155,312,일반
SSB289000156,320,일반
SSB289000157,321,일반
SSB289000158,321,일반
SSB289000159,322,일반
SSB289000160,322,일반
SSB289000161,322,일반
SSB289000162,323,일반
SSB289000164,324,일반
SSB289000166,330,일반
SSB289000167,331,일반
SSB289000168,330,일반
SSB289000171,331,일반
SSB289000173,333,일반
SSB289000174,351,일반
SSB289000175,352,일반
SSB289000176,353,일반
SSB289000177,360,일반
SSB289000179,361,일반
SSB289000181,363,일반
SSB289000182,364,일반
SSB289000183,364,일반
SSB289000184,366,일반
SSB289000185,370,일반
SSB289000186,371,일반
SSB289000187,373,일반
SSB289000188,374,일반
SSB289000189,374,일반
SSB289000190,376,일반
SSB289000191,376,일반
SSB289000192,380,일반
SSB289000193,380,일반
SSB289000194,400,일반
SSB289000196,402,일반
SSB289000197,402,일반
SSB289000198,402,일반
SSB289000199,403,일반
SSB289000200,403,일반
SSB289000201,404,일반
SSB289000202,405,일반
SSB289000203,410,일반
SSB289000204,420,일반
SSB289000205,420,일반
SSB289000206,420,일반
SSB289000207,430,일반
SSB289000209,432,일반
SSB289000210,433,일반
SSB289000212,440,일반
SSB289000214,450,일반
SSB289000216,453,일반
SSB289000217,451,일반
SSB289000218,451,일반
SSB289000219,451,일반
SSB289000220,451,일반
SSB289000222,452,일반
SSB289000224,454,일반
SSB289000225,455,일반
SSB289000228,471,일반
SSB289000229,471,일반
SSB289000230,482,일반
SSB289000232,471,일반
SSB289000233,472,일반
SSB289000234,480,일반
SSB289000235,480,일반
SSB289000236,481,일반
SSB289000239,482,일반
SSB289000240,482,일반
SSB289000241,483,일반
SSB289000242,500,일반
SSB289000244,500,일반
SSB289000245,510,일반
SSB289000246,511,일반
SSB289000247,520,일반
SSB289000249,521,일반
SSB289000250,522,일반
SSB289000251,532,일반
SSB289000253,530,일반
SSB289000254,530,일반
SSB289000256,530,일반
SSB289000259,532,일반
SSB289000260,533,일반
SSB289000261,533,일반
SSB289000263,531,일반
SSB289000264,534,일반
SSB289000265,534,일반
SSB289000266,532,일반
SSB289000267,531,일반
SSB289000268,540,일반
SSB289000271,540,일반
SSB289000272,541,일반
SSB289000274,543,일반
SSB289000275,550,일반
SSB289000276,550,일반
SSB289000277,550,일반
SSB289000278,551,일반
SSB289000280,551,일반
SSB289000281,551,일반
SSB289000282,552,일반
SSB289000283,560,일반
SSB289000285,561,일반
SSB289000286,562,일반
SSB289000288,563,일반
SSB289000289,565,일반
SSB289000290,566,일반
SSB289000291,566,일반
SSB289000292,566,일반
SSB289000293,570,일반
SSB289000294,570,일반
SSB289000295,571,일반
SSB289000299,573,일반
SSB289000301,575,일반
SSB289000303,580,일반
SSB289000304,580,일반
SSB289000306,581,일반
SSB289000312,590,일반
SSB289000314,591,일반
SSB289000316,592,일반
SSB289000318,592,일반
SSB289000319,594,일반
SSB289000320,595,일반
SSB289000324,600,일반
SSB289000325,600,일반
SSB289000327,610,일반
SSB289000328,610,일반
SSB289000329,611,일반
SSB289000331,620,일반
SSB289000332,621,일반
SSB289000333,630,일반
SSB289000334,630,일반
SSB289000336,630,일반
SSB289000337,631,일반
SSB289000338,631,일반
SSB289000339,633,일반
SSB289000340,633,일반
SSB289000341,634,일반
SSB289000342,634,일반
SSB289000343,634,일반
SSB289000345,635,일반
SSB289000346,635,일반
SSB289000347,640,일반
SSB289000377,752,일반
SSB289000348,641,일반
SSB289000349,642,일반
SSB289000351,651,일반
SSB289000352,652,일반
SSB289000354,652,일반
SSB289000355,653,일반
SSB289000357,660,일반
SSB289000358,661,일반
SSB289000361,670,일반
SSB289000362,670,일반
SSB289000363,670,일반
SSB289000364,670,일반
SSB289000365,670,일반
SSB289000366,670,일반
SSB289000367,700,일반
SSB289000368,700,일반
SSB289000369,701,일반
SSB289000371,703,일반
SSB289000372,705,일반
SSB289000373,720,일반
SSB289000374,721,일반
SSB289000375,722,일반
SSB289000376,724,일반
SSB289000378,750,일반
SSB289000379,751,일반
SSB289000380,752,일반
SSB289000382,755,일반
SSB289000384,760,일반
SSB289000385,760,일반
SSB289000386,800,일반
SSB289000391,811,일반
SSB289000392,812,일반
SSB289000393,813,일반
SSB289000394,816,일반
SSB289000395,820,일반
SSB289000396,821,일반
SSB289000397,900,좌석
SSB289000399,910,좌석
SSB289000400,920,좌석
SSB289000402,950,좌석
SSB289000403,951,좌석
SSB289000404,960,좌석
SSB289000405,960,좌석
SSB289000408,530,일반
SSB289000410,660,일반
SSB289000411,820,일반
SSB289000412,530,일반
SSB289000413,560,일반
SSB289000414,560,일반
SSB289000415,552,일반
SSB289000416,753,일반
SSB289000419,224,일반
SSB289000420,631,일반
SSB289000422,274,일반
SSB289000423,211,일반
SSB289000424,470,일반
SSB289000425,531,일반
SSB289000426,242,일반
SSB289000428,610,일반
SSB289000429,660,일반
SSB289000430,261,일반
SSB289000434,281,일반
SSB289000436,221,일반
SSB289000438,611,일반
SSB289000439,640,일반
SSB289000440,552,일반
SSB289000441,211,일반
SSB289000442,260,일반
SSB289000443,281,일반
SSB289000444,550,일반
SSB289000445,595,일반
SSB289000447,820,일반
SSB289000448,640,일반
SSB289000450,420,일반
SSB289000456,620,일반
SSB289000458,703,일반
SSB289000460,252,일반
SSB289000461,253,일반
SSB289000463,301,일반
SSB289000500,510,일반
SSB289000501,100,일반
SSB289000502,320,일반
SSB289000503,110,일반
SSB289000504,131,일반
SSB289000507,110,일반
SSB289000508,110,일반
SSB289000510,450,일반
SSB289000511,670,일반
SSB289000512,100,일반
SSB289000513,140,일반
SSB289000515,131,일반
SSB289000516,320,일반
SSB289000517,331,일반
SSB289000520,100,일반
SSB289000523,530,일반
SSB289000524,271,일반
SSB289000525,610,일반
SSB289000527,510,일반
SSB289000528,366,일반
SSB289000530,703,일반
SSB289000531,560,일반
SSB289000532,562,일반
SSB289000533,560,일반
SSB289000534,653,일반
SSB289000535,582,일반
SSB289000536,560,일반
SSB289000538,571,일반
SSB289000539,582,일반
SSB289000542,451,일반
SSB289000543,452,일반
SSB289000544,581,일반
SSB289000545,543,일반
SSB289000546,590,일반
SSB289000547,750,일반
SSB289000548,201,일반
SSB289000549,542,일반
SSB289000550,230,일반
SSB289000551,233,일반
SSB289000552,255,일반
SSB289000553,224,일반
SSB289000554,225,일반
SSB289000555,662,일반
SSB289000556,753,일반
SSB289000557,650,일반
SSB289000558,600,일반
SSB289000559,540,일반
SSB289000563,750,일반
SSB289000565,534,일반
SSB289000566,751,일반
SSB289000567,594,일반
SSB289000568,245,일반
SSB289000569,575,일반
SSB289000570,576,일반
SSB289000571,571,일반
SSB289000572,582,일반
SSB289000573,253,일반
SSB289000574,500,일반
SSB289000576,210,일반
SSB289000577,581,일반
SSB289000578,576,일반
SSB289000579,573,일반
SSB289000580,540,일반
SSB289000581,541,일반
SSB289000582,591,일반
SSB289000583,360,일반
SSB289000584,203,일반
SSB289000585,222,일반
SSB289000586,254,일반
SSB289000587,247,일반
SSB289000588,247,일반
SSB289000589,254,일반
SSB289000590,247,일반
SSB289000591,233,일반
SSB289000592,231,일반
SSB289000593,200,일반
SSB289000594,233,일반
SSB289000595,213,일반
SSB289000596,233,일반
SSB289000597,224,일반
SSB289000598,244,일반
SSB289000599,290,일반
SSB289000600,332,일반
SSB289000601,241,일반
SSB289000602,325,일반
SSB289000603,140,일반
SSB289000604,141,일반
SSB289000608,110,일반
SSB289000609,440,일반
SSB289000610,552,일반
SSB289000611,304,일반
SSB289000612,300,일반
SSB289000613,225,일반
SSB289000614,756,일반
SSB289000615,531,일반
SSB289000616,203,일반
SSB289000617,211,일반
SSB289000619,533,일반
SSB289000620,253,일반
SSB289000621,256,일반
SSB289000622,261,일반
SSB289000623,520,일반
SSB289000624,560,일반
SSB289000626,200,일반
SSB289000628,130,일반
SSB289000629,201,일반
SSB289000630,131,일반
SSB289000631,226,일반
SSB289000632,226,일반
SSB289000633,220,일반
SSB289000634,345,일반
SSB289000635,200,일반
SSB289000636,200,일반
SSB289000637,900,좌석
SSB289000638,222,일반
SSB289000639,131,일반
SSB289000640,130,일반
SSB289000641,231,일반
SSB289000642,233,일반
SSB289000644,246,일반
SSB289000645,500,일반
SSB289000646,581,일반
SSB289000647,201,일반
SSB289000648,594,일반
SSB289000649,570,일반
SSB289000650,543,일반
SSB289000651,540,일반
SSB289000652,230,일반
SSB289000653,531,일반
SSB289000654,250,일반
SSB289000655,930,좌석
SSB289000656,906,좌석
SSB289000657,905,좌석
SSB289000659,931,좌석
SSB289000660,244,일반
SSB289000661,962,좌석
SSB289000662,230,일반
SSB289000663,570,일반
SSB289000664,595,일반
SSB289000665,574,일반
SSB289000666,574,일반
SSB289000667,656,일반
SSB289000668,801,일반
SSB289000669,406,일반
SSB289000670,801,일반
SSB289000671,800,일반
SSB289000672,582,일반
SSB289000673,380,일반
SSB289000674,383,일반
SSB289000675,384,일반
SSB289000676,385,일반
SSB289000677,385,일반
SSB289000678,386,일반
SSB289000680,387,일반
TSB290000001,101,일반
TSB290000004,102,일반
TSB290000007,102-1,일반
TSB290000009,104,일반
TSB290000014,201,일반
TSB290000016,202,일반
TSB290000018,203,일반
TSB290000020,204,일반
TSB290000022,205,일반
TSB290000024,205-1,일반
TSB290000027,209,일반
TSB290000029,209-1,일반
TSB290000030,211,일반
TSB290000032,212,일반
TSB290000034,213,일반
TSB290000035,214,일반
TSB290000037,215-1,일반
TSB290000038,215,일반
TSB290000041,216,일반
TSB290000044,220,일반
TSB290000046,221,일반
TSB290000049,222,일반
TSB290000052,217,일반
TSB290000054,218,일반
TSB290000056,219,일반
TSB290000058,301,일반
TSB290000060,302,일반
TSB290000062,303,일반
TSB290000065,303-2,일반
TSB290000066,304,일반
TSB290000068,304-1,일반
TSB290000070,305,일반
TSB290000072,307,일반
TSB290000074,308,일반
TSB290000076,310,일반
TSB290000078,311,일반
TSB290000081,311-1,일반
TSB290000082,312,일반
TSB290000085,313,일반
TSB290000087,315,일반
TSB290000089,316,일반
TSB290000091,317-1,일반
TSB290000093,318-1,일반
TSB290000094,318,일반
TSB290000096,320,일반
TSB290000098,321,일반
TSB290000101,323,일반
TSB290000104,401,일반
TSB290000106,402,일반
TSB290000108,403,일반
TSB290000109,403-1,일반
TSB290000110,404,일반
TSB290000112,404-1,일반
TSB290000116,405,일반
TSB290000117,405-1,일반
TSB290000122,406,일반
TSB290000125,407,일반
TSB290000128,408,일반
TSB290000134,409,일반
TSB290000135,410,일반
TSB290000141,413,일반
TSB290000143,414,일반
TSB290000145,415,일반
TSB290000146,415-1,일반
TSB290000147,416,일반
TSB290000149,417,일반
TSB290000150,418,일반
TSB290000151,419,일반
TSB290000153,420,일반
TSB290000154,421,일반
TSB290000157,503,일반
TSB290000158,503-1,일반
TSB290000160,504,일반
TSB290000162,505,일반
TSB290000164,505-1,일반
TSB290000165,506,일반
TSB290000166,507,일반
TSB290000167,508,일반
TSB290000169,509,일반
TSB290000171,510,일반
TSB290000173,511,일반
TSB290000175,512,일반
TSB290000176,513,일반
TSB290000178,514,일반
TSB290000181,515,일반
TSB290000183,517,일반
TSB290000184,601,일반
TSB290000185,602,일반
TSB290000186,604,일반
TSB290000188,605,일반
TSB290000189,606,일반
TSB290000190,607,일반
TSB290000191,701,일반
TSB290000193,702,일반
TSB290000195,709,일반
TSB290000197,706,일반
TSB290000198,707,일반
TSB290000199,708-1,일반
TSB290000200,708,일반
TSB290000202,710,일반
TSB290000203,801-1,일반
TSB290000205,801,일반
TSB290000207,802-1,일반
TSB290000208,802,일반
TSB290000209,802-2,일반
TSB290000210,802-3,일반
TSB290000211,803,일반
TSB290000212,804,일반
TSB290000213,805,일반
TSB290000214,806,일반
TSB290000215,807,일반
TSB290000216,808,일반
TSB290000302,501,일반
TSB290000304,801-2,일반
TSB290000305,408-2,일반
TSB290000306,408-1,일반
TSB290000311,215,일반
TSB290000356,222-1,일반
TSB290000358,404-2,일반
TSB290000359,104-1,일반
TSB290000360,302-1,일반
TSB290000361,305-1,일반
TSB290000362,306,일반
TSB290000363,317,일반
TSB290000364,404-3,일반
TSB290000365,406-1,일반
TSB290000366,408-3,일반
TSB290000367,507-1,일반
TSB290000368,512-1,일반
TSB290000369,801-3,일반
TSB290000370,802-4,일반
TSB294000001,701,농어촌(일반)
TSB294000002,701,농어촌(일반)
TSB294000003,713,농어촌(일반)
TSB294000004,702,농어촌(일반)
TSB294000006,702,농어촌(일반)
TSB294000014,714,농어촌(일반)
TSB294000015,502-1,농어촌(일반)
TSB294000016,502-1(소쟁),농어촌(일반)
TSB294000017,502-1(저석),농어촌(일반)
TSB294000018,502-1,농어촌(일반)
TSB294000019,502-1,농어촌(일반)
TSB294000020,502-1,농어촌(일반)
TSB294000021,502-1,농어촌(일반)
TSB294000022,502-1(소쟁),농어촌(일반)
TSB294000023,504,농어촌(일반)
TSB294000024,507,농어촌(일반)
TSB294000025,507,농어촌(일반)
TSB294000026,507,농어촌(일반)
TSB294000027,507,농어촌(일반)
TSB294000028,508,농어촌(일반)
TSB294000029,508,농어촌(일반)
TSB294000030,500,농어촌(일반)
TSB294000031,100(직통),농어촌(일반)
TSB294000032,11,농어촌(일반)
TSB294000033,501,농어촌(일반)
TSB294000034,501,농어촌(일반)
TSB294000035,502,농어촌(일반)
TSB294000036,503,농어촌(일반)
TSB294000037,301,농어촌(일반)
TSB294000038,301,농어촌(일반)
TSB294000041,307,농어촌(일반)
TSB294000042,308,농어촌(일반)
TSB294000043,303,농어촌(일반)
TSB294000044,303,농어촌(일반)
TSB294000045,303-1,농어촌(일반)
TSB294000046,302,농어촌(일반)
TSB294000047,302,농어촌(일반)
TSB294000050,336,농어촌(일반)
TSB294000051,336,농어촌(일반)
TSB294000052,337,농어촌(일반)
TSB294000053,337,농어촌(일반)
TSB294000054,331,농어촌(일반)
TSB294000055,334,농어촌(일반)
TSB294000056,334,농어촌(일반)
TSB294000057,339,농어촌(일반)
TSB294000058,339,농어촌(일반)
TSB294000059,332,농어촌(일반)
TSB294000060,332,농어촌(일반)
TSB294000061,335,농어촌(일반)
TSB294000062,335,농어촌(일반)
TSB294000063,709,농어촌(일반)
TSB294000065,709,농어촌(일반)
TSB294000066,708,농어촌(일반)
TSB294000067,305,농어촌(일반)
TSB294000068,305,농어촌(일반)
TSB294000069,306(장산.가회),농어촌(일반)
TSB294000070,306(가회.장산),농어촌(일반)
TSB294000071,328(합곡리),농어촌(일반)
TSB294000072,328,농어촌(일반)
TSB294000073,330(수고리),농어촌(일반)
TSB294000074,330,농어촌(일반)
TSB294000075,300,농어촌(일반)
TSB294000077,300(마정리),농어촌(일반)
TSB294000078,300,농어촌(일반)
TSB294000080,315,농어촌(일반)
TSB294000081,314,농어촌(일반)
TSB294000082,314,농어촌(일반)
TSB294000083,311,농어촌(일반)
TSB294000084,311,농어촌(일반)
TSB294000087,310,농어촌(일반)
TSB294000089,310(수원리),농어촌(일반)
TSB294000091,312,농어촌(일반)
TSB294000092,313,농어촌(일반)
TSB294000093,313,농어촌(일반)
TSB294000095,313,농어촌(일반)
TSB294000096,200,농어촌(일반)
TSB294000098,200,농어촌(일반)
TSB294000099,201,농어촌(일반)
TSB294000101,201(청남),농어촌(일반)
TSB294000102,201,농어촌(일반)
TSB294000103,201,농어촌(일반)
TSB294000106,204,농어촌(일반)
TSB294000107,204,농어촌(일반)
TSB294000110,205,농어촌(일반)
TSB294000111,205,농어촌(일반)
TSB294000112,205,농어촌(일반)
TSB294000113,231,농어촌(일반)
TSB294000114,231,농어촌(일반)
TSB294000116,231,농어촌(일반)
TSB294000117,230,농어촌(일반)
TSB294000118,230,농어촌(일반)
TSB294000119,220(용전),농어촌(일반)
TSB294000120,220(농공),농어촌(일반)
TSB294000121,210,농어촌(일반)
TSB294000122,210,농어촌(일반)
TSB294000123,211,농어촌(일반)
TSB294000124,211(고부실),농어촌(일반)
TSB294000126,211,농어촌(일반)
TSB294000127,211(고부실),농어촌(일반)
TSB294000128,212,농어촌(일반)
TSB294000129,212(고부실),농어촌(일반)
TSB294000130,212,농어촌(일반)
TSB294000132,212,농어촌(일반)
TSB294000133,209(오번.장벌),농어촌(일반)
TSB294000134,209(장벌.오번),농어촌(일반)
TSB294000135,209(농공),농어촌(일반)
TSB294000136,221(내지),농어촌(일반)
TSB294000137,221,농어촌(일반)
TSB294000138,221,농어촌(일반)
TSB294000139,221,농어촌(일반)
TSB294000140,221(내지),농어촌(일반)
TSB294000141,221(내지),농어촌(일반)
TSB294000142,222,농어촌(일반)
TSB294000143,222,농어촌(일반)
TSB294000144,602,농어촌(일반)
TSB294000145,602,농어촌(일반)
TSB294000146,601,농어촌(일반)
TSB294000147,603,농어촌(일반)
TSB294000148,717,농어촌(일반)
TSB294000149,701,농어촌(일반)
TSB294000150,604,농어촌(일반)
TSB294000151,206,농어촌(일반)
TSB294000152,501,농어촌(일반)
TSB294000153,605,농어촌(일반)
TSB294000154,604,농어촌(일반)
TSB294000155,604,농어촌(일반)
TSB294000156,800(내리.합송),농어촌(일반)
TSB294000158,800(합송.내리),농어촌(일반)
TSB294000159,800(합송.내리),농어촌(일반)
TSB294000160,851,농어촌(일반)
TSB294000161,850,농어촌(일반)
TSB294000162,850,농어촌(일반)
TSB294000163,850,농어촌(일반)
TSB294000166,850(합송),농어촌(일반)
TSB294000167,403(문화대),농어촌(일반)
TSB294000168,403(신리),농어촌(일반)
TSB294000169,403(직통),농어촌(일반)
TSB294000170,403(아울렛),농어촌(일반)
TSB294000172,403(아울렛),농어촌(일반)
TSB294000173,404(함양),농어촌(일반)
TSB294000174,404(백강교),농어촌(일반)
TSB294000175,404(문화대),농어촌(일반)
TSB294000176,404(함양),농어촌(일반)
TSB294000178,404,농어촌(일반)
TSB294000179,404,농어촌(일반)
TSB294000180,405,농어촌(일반)
TSB294000182,405,농어촌(일반)
TSB294000183,406,농어촌(일반)
TSB294000184,406(진변리),농어촌(일반)
TSB294000185,406(직통),농어촌(일반)
TSB294000187,406(아울렛),농어촌(일반)
TSB294000188,406(아울렛),농어촌(일반)
TSB294000189,506,농어촌(일반)
TSB294000190,100(구룡),농어촌(일반)
TSB294000191,100,농어촌(일반)
TSB294000192,100(구룡),농어촌(일반)
TSB294000194,101,농어촌(일반)
TSB294000196,101,농어촌(일반)
TSB294000198,101,농어촌(일반)
TSB294000199,101-1,농어촌(일반)
TSB294000200,104,농어촌(일반)
TSB294000202,109-1,농어촌(일반)
TSB294000203,109-1,농어촌(일반)
TSB294000204,108,농어촌(일반)
TSB294000205,108-1,농어촌(일반)
TSB294000206,108,농어촌(일반)
TSB294000207,108-1,농어촌(일반)
TSB294000209,110,농어촌(일반)
TSB294000210,110,농어촌(일반)
TSB294000211,110,농어촌(일반)
TSB294000212,110,농어촌(일반)
TSB294000214,110,농어촌(일반)
TSB294000217,112,농어촌(일반)
TSB294000221,112,농어촌(일반)
TSB294000223,112,농어촌(일반)
TSB294000224,112,농어촌(일반)
TSB294000225,99,농어촌(일반)
TSB294000229,123(가독),농어촌(일반)
TSB294000230,122,농어촌(일반)
TSB294000231,122,농어촌(일반)
TSB294000232,121,농어촌(일반)
TSB294000233,121(천보.홍산),농어촌(일반)
TSB294000234,121(마전.숙동),농어촌(일반)
TSB294000235,125,농어촌(일반)
TSB294000237,125,농어촌(일반)
TSB294000239,125,농어촌(일반)
TSB294000240,125,농어촌(일반)
TSB294000244,128,농어촌(일반)
TSB294000245,120,농어촌(일반)
TSB294000246,120,농어촌(일반)
TSB294000247,120,농어촌(일반)
TSB294000248,127,농어촌(일반)
TSB294000249,129,농어촌(일반)
TSB294000250,129,농어촌(일반)
TSB294000252,124,농어촌(일반)
TSB294000254,124(비암),농어촌(일반)
TSB294000256,139,농어촌(일반)
TSB294000257,340,농어촌(일반)
TSB294000258,340,농어촌(일반)
TSB294000260,341,농어촌(일반)
TSB294000261,341,농어촌(일반)
TSB294000262,341(구룡),농어촌(일반)
TSB294000264,342,농어촌(일반)
TSB294000265,343,농어촌(일반)
TSB294000266,343,농어촌(일반)
TSB294000267,105,농어촌(일반)
TSB294000269,105,농어촌(일반)
TSB294000270,105,농어촌(일반)
TSB294000271,105,농어촌(일반)
TSB294000273,105(가화),농어촌(일반)
TSB294000275,114,농어촌(일반)
TSB294000276,114-1,농어촌(일반)
TSB294000277,114,농어촌(일반)
TSB294000278,114(중양),농어촌(일반)
TSB294000279,107,농어촌(일반)
TSB294000280,107,농어촌(일반)
TSB294000281,107,농어촌(일반)
TSB294000287,322,농어촌(일반)
TSB294000288,322,농어촌(일반)
TSB294000297,10,농어촌(일반)
TSB294000298,8,농어촌(일반)
TSB294000299,600,농어촌(일반)
TSB294000301,600,농어촌(일반)
TSB294000303,600,농어촌(일반)
TSB294000304,600,농어촌(일반)
TSB294000309,104,농어촌(일반)
TSB294000312,123-1,농어촌(일반)
TSB294000319,716-1,농어촌(일반)
TSB294000320,126,농어촌(일반)
TSB294000321,403,농어촌(일반)
TSB294000322,403,농어촌(일반)
TSB294000323,101-1,농어촌(일반)
TSB294000324,340-1,농어촌(일반)
TSB294000325,12,농어촌(일반)
TSB294000326,112,농어촌(일반)
TSB294000327,507,농어촌(일반)
TSB294000328,125,농어촌(일반)
TSB294000329,124,농어촌(일반)
TSB294000331,124,농어촌(일반)
TSB294000332,100,농어촌(일반)
TSB294000333,13,농어촌(일반)
TSB294000334,105,농어촌(일반)
TSB294000335,335,농어촌(일반)
TSB294000336,602,농어촌(일반)
TSB294000337,332,농어촌(일반)
TSB294000338,605,농어촌(일반)
TSB294000339,201,농어촌(일반)
TSB294000340,702,농어촌(일반)
TSB294000341,221,농어촌(일반)
TSB294000342,14,농어촌(일반)
TSB294000343,209-1,농어촌(일반)
TSB294000345,313(직통),농어촌(일반)
TSB294000346,313(직통),농어촌(일반)
TSB294000347,9,농어촌(일반)
TSB294000348,9,농어촌(일반)
TSB294000349,9,농어촌(일반)
TSB294000350,301,농어촌(일반)
TSB294000351,314,농어촌(일반)
TSB294000352,231,농어촌(일반)
TSB294000353,311,농어촌(일반)
TSB294000354,100,농어촌(일반)
TSB294000355,604,농어촌(일반)
TSB294000356,714,농어촌(일반)
TSB294000357,313,농어촌(일반)
TSB294000358,330,농어촌(일반)
TSB294000359,300,농어촌(일반)
TSB294000360,313,농어촌(일반)
TSB294000361,501,농어촌(일반)
TSB294000362,220,농어촌(일반)
TSB294000363,502-1,농어촌(일반)
TSB294000364,7,농어촌(일반)
TSB294000365,403,농어촌(일반)
TSB294000366,301,농어촌(일반)
TSB294000367,334,농어촌(일반)
TSB294000368,800,농어촌(일반)
TSB294000369,602,농어촌(일반)
TSB294000370,602,농어촌(일반)
TSB294000371,602,농어촌(일반)
TSB294000372,503,농어촌(일반)
TSB294000373,501,농어촌(일반)
TSB294000374,716-1,농어촌(일반)
TSB294000375,231,농어촌(일반)
TSB294000376,502-1,농어촌(일반)
TSB294000377,507,농어촌(일반)
TSB294000378,604,농어촌(일반)
TSB294000379,220,농어촌(일반)
TSB294000380,502-1,농어촌(일반)
TSB294000381,501,농어촌(일반)
TSB294000382,701-1,농어촌(일반)
TSB294000383,403,농어촌(일반)
TSB294000384,508,농어촌(일반)
TSB300000001,142,농어촌(일반)
TSB300000002,143,농어촌(일반)
TSB300000003,360,농어촌(일반)
TSB300000004,103,농어촌(일반)
TSB300000005,152,농어촌(일반)
TSB300000006,153,농어촌(일반)
TSB300000007,162,농어촌(일반)
TSB300000008,162,농어촌(일반)
TSB300000009,164,농어촌(일반)
TSB300000010,161,농어촌(일반)
TSB300000011,246,농어촌(일반)
TSB300000012,181,농어촌(일반)
TSB300000013,183,농어촌(일반)
TSB300000014,순환10,농어촌(일반)
TSB300000015,순환13,농어촌(일반)
TSB300000016,순환14,농어촌(일반)
TSB300000017,101,농어촌(일반)
TSB300000018,105,농어촌(일반)
TSB300000019,105,농어촌(일반)
TSB300000020,130,농어촌(일반)
TSB300000021,202,농어촌(일반)
TSB300000022,100,농어촌(일반)
TSB300000023,100,농어촌(일반)
TSB300000024,211,농어촌(일반)
TSB300000025,212,농어촌(일반)
TSB300000026,110,농어촌(일반)
TSB300000027,223,농어촌(일반)
TSB300000028,110,농어촌(일반)
TSB300000029,120,농어촌(일반)
TSB300000030,261,농어촌(일반)
TSB300000031,120,농어촌(일반)
TSB300000032,144,농어촌(일반)
TSB300000033,146,농어촌(일반)
TSB300000034,140,농어촌(일반)
TSB300000035,111,농어촌(일반)
TSB300000036,145,농어촌(일반)
TSB300000037,147,농어촌(일반)
TSB300000038,140,농어촌(일반)
TSB300000039,152,농어촌(일반)
TSB300000040,153,농어촌(일반)
TSB300000041,276,농어촌(일반)
TSB300000042,273,농어촌(일반)
TSB300000043,150,농어촌(일반)
TSB300000044,150,농어촌(일반)
TSB300000045,270,농어촌(일반)
TSB300000046,270,농어촌(일반)
TSB300000047,275,농어촌(일반)
TSB300000048,278,농어촌(일반)
TSB300000049,163,농어촌(일반)
TSB300000050,163,농어촌(일반)
TSB300000051,160,농어촌(일반)
TSB300000052,160,농어촌(일반)
TSB300000053,277,농어촌(일반)
TSB300000054,245,농어촌(일반)
TSB300000055,279,농어촌(일반)
TSB300000056,310,농어촌(일반)
TSB300000057,245,농어촌(일반)
TSB300000058,241,농어촌(일반)
TSB300000059,240,농어촌(일반)
TSB300000060,243,농어촌(일반)
TSB300000061,343,농어촌(일반)
TSB300000062,242,농어촌(일반)
TSB300000063,242,농어촌(일반)
TSB300000064,342,농어촌(일반)
TSB300000065,413,농어촌(일반)
TSB300000066,182,농어촌(일반)
TSB300000067,413,농어촌(일반)
TSB300000068,432,농어촌(일반)
TSB300000069,180,농어촌(일반)
TSB300000070,180,농어촌(일반)
TSB300000071,463,농어촌(일반)
TSB300000072,462,농어촌(일반)
TSB300000073,441,농어촌(일반)
TSB300000074,442,농어촌(일반)
TSB300000075,541,농어촌(일반)
TSB300000076,623,농어촌(일반)
