join_key,area_use,deal_type,contract_ym,price
1165015100015,84.59,deal,202009,104000
1165015100015,84.88,deal,202107,114000
1165015100015,100.29,deal,202112,135000
1165015110003,120.43,deal,202006,120000
1165015110009,102.1,deal,201912,83000
1165015130002,112.35,deal,202009,117000
1165015130005,84.47,deal,201910,81700
1165015130005,84.66,deal,202206,128000
1165015140006,75.01,deal,202102,91000
1165015140006,75.16,deal,202006,77000
1165015140006,92.25,deal,202012,70000
1165015170001,142.51,deal,201911,110000
1165015170006,175.22,deal,202105,219500
1165015180002,244.74,deal,202102,280000
1165015180006,206.27,deal,202107,190000
1165015200009,113.94,deal,201911,135000
1165015200009,130.13,deal,202105,170000
1165015210008,84.25,deal,202204,165000
1165015210008,84.97,deal,202006,138000
1165015220001,120.22,deal,202108,196000
1165015220001,138.31,deal,202006,178000
1165015230009,77.2,deal,201908,65000
1165015230009,154.8,deal,201912,119800
1165015230017,59.05,deal,202104,70000
1165015270001,130.47,deal,202105,90000
1165015270010,116.21,deal,201909,94000
1165015270013,118.35,deal,202101,128000
1165015270013,134.88,deal,201912,95000
1165015270013,146.56,deal,201912,108000
1165015270014,142.48,deal,202007,119300
1165015270014,144.9,deal,202007,120000
1165015290000,84.67,deal,202006,148000
1165015290000,116.74,deal,202204,217000
1165015310006,84.16,deal,202003,76000
1165015320010,72.29,deal,201908,71000
1165015320010,81.22,deal,202107,104000
1165015330000,42.55,deal,202112,52000
1165015330000,47.87,deal,202108,57200
1165015330000,84.86,deal,202109,153500
1165015330000,126.29,deal,202007,147000
1165015420001,84.98,deal,202008,128000
1165015420001,100.39,deal,202204,181000
1165015420001,100.45,deal,202001,148000
1165015420006,136.25,deal,202110,185000
1165015490003,156.98,deal,201908,147500
1165015490003,196.9,deal,202109,245000
1165015590001,64.38,deal,202102,45300
1165015590001,84.98,deal,201908,83500
1165015600009,67.95,deal,201911,90000
1165015600009,79.3,deal,201907,103000
1165015600009,84.85,deal,202103,148000
1165015600009,84.94,deal,202105,120000
1165015600009,116.04,deal,202010,138500
1165015660009,128.42,deal,202008,101400
1165015680001,231.33,deal,201907,150000
1165015680001,233.56,deal,201907,160000
1165015680001,234.11,deal,202111,260000
1165015820003,80.51,deal,202105,175000
1165015820003,80.53,deal,202110,182000
1165015830010,144.31,deal,202110,248000
1165015830010,165.57,deal,202204,270000
1165015830010,267.1,deal,202111,205000
1165015840006,23.88,deal,202106,40000
1165015840006,25.13,deal,202109,42000
1165015840006,25.57,deal,202110,44900
1165015880005,17.35,deal,202010,26800
1165015880005,27.39,deal,202109,45300
1165015880005,27.92,deal,202207,54300
1165015880005,29.08,deal,202201,43500
1165015880005,29.68,deal,202205,49900
1165015880005,29.69,deal,202002,40800
1165015930007,36.66,deal,202205,32250
1165015930007,43.2,deal,202205,40500
1165015930007,45.96,deal,202206,43000
1165015930007,50.77,deal,202001,47300
1165015930007,58.48,deal,202103,57500
1165016000011,44.95,deal,201910,42500
1165016000011,49.44,deal,202007,50000
1165016000011,54.7,deal,201911,47000
1165016040019,236.84,deal,202005,135000
1165016070006,115.29,deal,201907,110000
1165016070015,117.13,deal,202008,130000
1165016080008,84.92,deal,202108,151000
1165016090001,192.57,deal,201911,150000
1165016090006,59.79,deal,202101,95000
1165016090006,59.97,deal,202011,94500
1165016090006,84.96,deal,201912,100000
1165016110001,61.18,deal,202108,134488
1165016120002,94.15,deal,201912,83000
1165016120002,111.92,deal,202111,132000
1165016150010,59.97,deal,202007,115000
1165016150010,72.5,deal,202202,138000
1165016150010,81.06,deal,202101,148000
1165016150010,82.43,deal,202108,150000
1165016150010,84.99,deal,202008,125000
1165016160010,84.3,deal,202204,168000
1165016160010,90.18,deal,202101,165000
1165016160010,109.97,deal,202012,166500
1165016160010,124.09,deal,202102,175000
1165016170013,151.61,deal,202006,137500
1165016170013,163.84,deal,202102,195000
1165016170026,77.25,deal,202005,72000
1165016170026,97.98,deal,202010,93500
1165016170026,111.55,deal,201912,106000
1165016170026,114.82,deal,202008,90000
1165016190002,25.83,deal,202009,53200
1165016190002,28.85,deal,202101,49800
1165016200020,84.99,deal,202007,149900
1165016200020,125.79,deal,202204,200000
1165016250007,108.34,deal,202012,119800
1165016270003,59.34,deal,202007,69000
1165016270003,59.66,deal,201911,59900
1165016270003,74.63,deal,202007,89000
1165016300004,244.19,deal,202105,190000
1165016330001,131.9,deal,201910,148000
1165016340009,160.76,deal,202012,178000
1165016360001,59.96,deal,202106,136500
1165016360001,84.98,deal,202106,150000
1165016400003,215.22,deal,202203,165000
1165016410001,84.89,deal,201911,147500
1165016410001,84.97,deal,202109,210000
1165016410001,121.66,deal,202109,240000
1165016410001,150.25,deal,202106,238500
1165016410003,84.99,deal,202002,136500
1165016410003,95.55,deal,201911,140000
1165016410003,122.11,deal,202005,140500
1165016410013,71.1,deal,202108,163000
1165016410013,84.96,deal,202111,195000
1165016420014,176.34,deal,201908,72900
1165016420014,208.63,deal,202010,220000
1165016420034,110.68,deal,202012,177000
1165016420034,148.08,deal,202202,240000
1165016440000,83.25,deal,202007,130000
1165016440000,84.04,deal,202006,114000
1165016440000,84.49,deal,202105,110000
1165016470001,194.51,deal,202008,188000
1165016480002,53.01,deal,202012,113750
1165016480002,54.45,deal,202012,112500
1165016480002,59.4,deal,202203,138000
1165016480002,84.69,deal,202102,180000
1165016480002,84.78,deal,202009,164000
1165016480002,84.81,deal,202007,145000
1165016480002,114.84,deal,202105,185000
1165016560004,103.24,deal,202103,147000
1165016560004,107.36,deal,202112,175000
1165016560004,110.62,deal,202103,160000
1165016560004,124.07,deal,202012,149000
1165016560004,124.18,deal,202008,143000
1165016660014,84.99,deal,202003,109500
1165016670003,58.42,deal,202007,74000
1165016670003,92.39,deal,201912,100000
1165016680001,100.02,deal,202005,89000
1165016710005,29.76,deal,202101,36500
1165016710005,30.66,deal,202108,26000
1165016710005,32.74,deal,202011,35000
1165016710005,33.54,deal,202206,37500
1165016710005,35.02,deal,202103,41000
1165016710005,36.48,deal,202012,39500
1165016710005,39.9,deal,202005,36500
1165016710005,40.26,deal,202104,40900
1165016710005,41.94,deal,202101,41000
1165016710005,42.21,deal,202204,52000
1165016710005,45.1,deal,202206,60000
1165016710005,45.72,deal,202104,48000
1165016710005,48.2,deal,202201,57000
1165016710005,48.96,deal,202108,52000
1165016710005,49.79,deal,202203,61000
1165016710005,49.92,deal,202202,60000
1165016710005,56.46,deal,202007,72000
1165016710005,68.73,deal,202012,85000
1165016750010,24.22,deal,202204,46000
1165016750010,25.91,deal,202206,45300
1165016750011,26.94,deal,202110,24700
1165016750011,32.64,deal,202101,32000
1165016750011,34.43,deal,202204,32000
1165016750011,35.3,deal,202203,30000
1165016750011,37.77,deal,202206,33000
1165016750011,45.33,deal,202011,47800
1165016750011,45.69,deal,202001,45750
1165016750011,50.21,deal,202011,48000
1165016750011,59.92,deal,202107,54000
1165016750011,65.08,deal,202002,59000
1165016770001,76.51,deal,202007,103400
1165016770001,80.09,deal,202112,147000
1165016770001,84.23,deal,202103,138000
1165016770011,84.74,deal,202111,139000
1165016770011,84.98,deal,202111,137000
1165016780001,216.24,deal,202008,159000
1165016780002,211.67,deal,201912,150000
1165016790006,91.84,deal,202109,128000
1165016790006,148.56,deal,202008,114000
1165016810008,84.97,deal,202105,225000
1165016810008,119.13,deal,202008,130000
1165016810008,149.45,deal,202007,244000
1165016820000,84.95,deal,202205,250000
1165016820000,84.97,deal,202206,252000
1165016820000,96.87,deal,202102,230000
1165016820000,111.32,deal,202204,279750
1165016820000,111.92,deal,201907,174975
1165016820000,126.31,deal,202105,264500
1165016820000,127.66,deal,202109,300000
1165016840000,52.36,deal,202011,115000
1165016840000,64.26,deal,202006,130000
1165016840000,84.95,deal,201909,148000
1165016840000,84.96,deal,202012,183000
1165016840000,84.99,deal,201908,138000
1165016840000,140.03,deal,201908,158000
1165016850000,79.47,deal,202205,236000
1165016850000,130.23,deal,202205,370000
1165016850000,130.73,deal,202106,317500
1165016850000,163.81,deal,202206,425000
1165016850000,165.36,deal,202104,340000
1165016850000,165.92,deal,202205,426000
1165016850003,101.81,deal,202105,130000
1165016850003,123.4,deal,201912,159000
1165016850003,134.97,deal,202204,250000
1165016850003,137.98,deal,202109,233000
1165016850003,138.96,deal,202101,248000
1165016850003,149.08,deal,202105,240000
1165016850003,149.17,deal,202204,260000
1165016850003,149.84,deal,202107,275000
1165016850003,151.61,deal,202106,279000
1165016850003,152.33,deal,202112,295000
1165016850003,161.94,deal,202006,206000
1165016850003,164.21,deal,202004,200000
1165016850003,165.27,deal,202102,219500
1165016850003,172.28,deal,202106,300000
1165016850003,174.78,deal,202112,310000
1165016850003,177.15,deal,202008,220000
1165016850003,200.18,deal,202101,331000
1165016850003,205.07,deal,202203,380000
1165016850003,220.55,deal,202105,350000
1165016850003,242.26,deal,202005,307500
1165016860009,59.9,deal,202105,195000
1165016860009,59.93,deal,202204,160000
1165016860009,84.93,deal,202012,196750
1165016860009,84.97,deal,202205,235000
1165016860009,110.32,deal,202011,253500
1165016860009,131.16,deal,201912,262000
1165016860009,136.44,deal,201910,230000
1165016860009,149.6,deal,202007,268000
1165016870000,84.82,deal,202112,218000
1165016870000,84.87,deal,202106,196000
1165017540000,84.17,deal,202201,290000
1165017540000,84.8,deal,202109,281000
1165017540000,84.96,deal,202111,255000
1165017540000,111.01,deal,202107,310000
1165017540000,111.89,deal,201908,240000
1165017540000,134.27,deal,201910,300000
1165017550000,74.93,deal,202108,270000
1165017550000,84.93,deal,202204,310000
1165017550000,84.94,deal,202205,312000
1165017550000,114.7,deal,202108,350000
1165017550000,114.94,deal,202206,405000
1165020010000,59.86,deal,202011,150000
1165020010000,84.94,deal,202109,212000
1165020010000,114.74,deal,202105,235000
1165020010000,147.26,deal,202108,250000
1165022330000,84.98,deal,202006,153000
1165022330000,120.91,deal,202012,200000
1165022330000,122.82,deal,202012,198000
1165022330000,122.96,deal,201908,132000
1165022330000,123.34,deal,202104,203000
1165025250000,80.2,deal,202009,148750
1165025250000,84.95,deal,202104,156500
1165025250000,84.99,deal,202011,162000
1165025250000,117.19,deal,202204,180000
1165026260000,59.9,deal,202106,152500
1165026260000,84.91,deal,202112,169000
1165026260000,114.94,deal,202206,192000
1165030000001,84.55,deal,202011,133000
1165030000001,84.61,deal,202011,140000
1165030000001,84.68,deal,201912,120000
1165030000001,84.93,deal,202105,144700
1165030010001,45.34,deal,202008,61500
1165030010001,84.94,deal,202103,136700
1165030010001,84.97,deal,201908,109700
1165030010001,84.98,deal,201912,120000
1165030010002,84.46,deal,202012,144000
1165030010002,84.76,deal,202008,135000
1165030010002,84.82,deal,201910,120000
1165030010002,125.79,deal,202101,165000
1165030010002,130.24,deal,202002,147000
1165032750000,134.04,deal,202205,310000
1165032750000,157.55,deal,201911,210000
1165032760000,84.37,deal,202007,144800
1165032760000,97.34,deal,202101,173000
1165032760000,102.5,deal,201912,145000
1165032770000,84.32,deal,202104,180000
1165032770000,84.66,deal,202006,159000
1165032770000,125.58,deal,202107,230000
1165032770000,157.56,deal,201908,180000
1165032780000,59.97,deal,202103,172000
1165032780000,59.99,deal,202204,170000
1165032780000,84.91,deal,202107,240000
1165032780000,84.93,deal,202107,227500
1165032780000,126.62,deal,202201,283000
1165032790000,84.97,deal,202011,150000
1165032790000,84.99,deal,202103,171000
1165032810000,78.19,deal,202105,145000
1165032810000,78.69,deal,202104,132000
1165032820000,59.77,deal,202205,132500
1165032820000,59.87,deal,202111,128700
1165032820000,59.92,deal,202204,111000
1165032820000,59.93,deal,202204,131200
1165032830000,84.93,deal,202204,265000
1165032830000,84.97,deal,202206,295000
1165000000000,39.37,lease,202109,8167
1165000000000,39.43,lease,202108,7978
1165000000000,49.33,lease,202111,11302
1165000000000,49.36,lease,202108,11302
1165000000000,59.09,lease,202204,27863
1165000000000,59.21,lease,202207,68200
1165000000000,59.69,lease,202204,61950
1165000000000,59.82,lease,202203,40950
1165000000000,59.84,lease,202205,39204
1165000000000,59.88,lease,202207,35217
1165000000000,59.94,lease,202207,59800
1165000000000,59.97,lease,202203,50375
1165000000000,84.3,lease,202206,82000
1165000000000,84.34,lease,202010,32766
1165000000000,84.36,lease,202206,47643
1165000000000,84.41,lease,202205,67631
1165000000000,84.48,lease,202202,88000
1165000000000,84.6,lease,202110,100000
1165000000000,84.61,lease,202102,102000
1165000000000,84.81,lease,202206,70114
1165000000000,84.87,lease,202203,100000
1165000000000,84.93,lease,202108,110000
1165000000000,84.95,lease,202205,110000
1165000000000,84.99,lease,202206,110000
1165000000000,101.31,lease,202207,88200
1165000000000,101.34,lease,202206,110000
1165000000000,101.78,lease,202112,130000
1165000000000,101.85,lease,202011,100000
1165000000000,101.9,lease,202206,96600
1165000000000,101.95,lease,202106,110000
1165000000000,114.62,lease,202202,79500
1165000000000,114.68,lease,202206,99700
1165000000000,114.71,lease,202207,94500
1165000000000,114.9,lease,202206,140000
1165000010007,144.27,lease,202001,85000
1165000010007,169.83,lease,201912,115000
1165000010015,208.29,lease,201912,140000
1165000010015,208.39,lease,202204,240000
1165000010021,213.95,lease,202205,300000
1165000010029,174.26,lease,202012,160000
1165000010029,195.2,lease,202106,118000
1165000010035,125.75,lease,202102,140000
1165000010035,125.84,lease,202006,135000
1165000010039,178.71,lease,202010,180000
1165000010043,244.46,lease,202205,210000
1165000010043,244.8,lease,202004,145000
1165000010062,213.81,lease,202104,148000
1165000010106,100.9,lease,201910,42000
1165000010119,216.25,lease,202207,157500
1165000020012,59.95,lease,202201,72298
1165000020012,59.97,lease,202207,102267
1165000020012,59.98,lease,202206,138250
1165000020012,84.95,lease,202205,230000
1165000020012,84.97,lease,202204,230000
1165000020012,84.98,lease,202206,215000
1165000020012,84.99,lease,202204,157500
1165000020012,112.93,lease,202202,350000
1165000020012,112.96,lease,202112,173250
1165000020012,112.97,lease,202012,240000
1165000020012,112.98,lease,202111,210000
1165000020012,112.99,lease,202105,189000
1165000020012,129.92,lease,202109,252000
1165000020012,129.96,lease,202101,243600
1165000020012,129.97,lease,202206,298375
1165000020012,154.97,lease,202012,260000
1165000020012,164.39,lease,202207,283500
1165000020012,168.96,lease,202112,450000
1165000020012,168.98,lease,202101,288750
1165000020012,200.59,lease,202005,400000
1165000030001,83.83,lease,202105,65000
1165000030001,84.54,lease,201908,45000
1165000030003,110.79,lease,202006,130000
1165000030003,111.41,lease,202010,105000
1165000030012,105.48,lease,202007,75000
1165000060011,106.31,lease,201910,45000
1165000060012,123.87,lease,202009,68000
1165000060013,80.9,lease,202109,65000
1165000060013,114.38,lease,202206,63000
1165000060013,129.23,lease,202206,65000
1165000060014,108.34,lease,202204,33000
1165000060029,53.94,lease,202006,30000
1165000060029,107.22,lease,202001,65000
1165000060036,67.84,lease,202104,42000
1165000060036,69.05,lease,202002,49500
1165000070017,75.8,lease,202104,44100
1165000070039,61.82,lease,202007,44000
1165000070039,98.18,lease,202007,58000
1165000070045,56.65,lease,202101,37500
1165000080024,69.06,lease,202110,44000
1165000080024,77.91,lease,202005,49000
1165000080027,22.4,lease,202104,14700
1165000080037,84.99,lease,202009,55000
1165000090038,108.2,lease,202005,50000
1165000100000,56.16,lease,202107,83000
1165000100000,58.88,lease,202101,83000
1165000100000,59.81,lease,202206,95000
1165000100000,59.91,lease,202206,83000
1165000100000,80,lease,202205,110000
1165000100000,84.82,lease,202207,106000
1165000100013,218.61,lease,202107,66000
1165000110017,84.65,lease,202205,85000
1165000110017,84.97,lease,202203,84000
1165000110074,174.76,lease,202206,120000
1165000110074,187.35,lease,202109,100000
1165000120010,84.89,lease,202108,71400
1165000120010,84.92,lease,202101,65000
1165000120060,92.4,lease,202206,77000
1165000150009,54.5,lease,201910,33000
1165000150009,84.05,lease,201912,17000
1165000150011,46.31,lease,202007,58000
1165000150011,54.38,lease,202012,86000
1165000150011,55.19,lease,202009,70000
1165000150011,55.69,lease,202009,66000
1165000150011,58.58,lease,202010,66000
1165000150011,58.7,lease,202008,70000
1165000150011,58.71,lease,202102,68000
1165000150011,59.45,lease,202008,66000
1165000150012,73.95,lease,202009,43000
1165000150012,104.35,lease,202001,60000
1165000150012,115.24,lease,202102,60000
1165000150012,118.16,lease,202002,55600
1165000160006,59.7,lease,202204,111300
1165000160006,59.96,lease,202206,158000
1165000160006,84.77,lease,202206,150100
1165000160006,84.8,lease,202111,141750
1165000160006,155.38,lease,202202,230000
1165000160006,155.95,lease,202206,330000
1165000160019,81.76,lease,202111,46500
1165000160021,98.15,lease,202007,55000
1165000160021,98.99,lease,202204,73000
1165000160021,132.73,lease,202002,54000
1165000160022,76.33,lease,202002,50000
1165000160022,84.46,lease,202203,47250
1165000160022,84.95,lease,202108,68000
1165000160022,84.98,lease,202010,65000
1165000160028,79.12,lease,202011,55000
1165000160028,81.1,lease,202103,47250
1165000160028,114.96,lease,202110,77500
1165000170010,84.67,lease,202106,45500
1165000170033,86.55,lease,202202,67000
1165000170033,90.4,lease,202012,58000
1165000170033,115.46,lease,202105,70000
1165000170035,102.46,lease,202108,70000
1165000180001,59.89,lease,202207,122325
1165000180001,59.96,lease,202205,127821
1165000180001,59.98,lease,202110,31952
1165000180001,84.76,lease,202112,59240
1165000180001,84.85,lease,202206,168000
1165000180001,84.93,lease,202207,111888
1165000180001,115.65,lease,202105,250000
1165000180001,117.12,lease,202107,199500
1165000180001,135.92,lease,202206,325000
1165000180001,136.65,lease,202110,220500
1165000180001,168.65,lease,202207,380000
1165000180001,169.31,lease,202105,241500
1165000180001,198.04,lease,202207,330000
1165000180001,198.22,lease,202202,294000
1165000180001,222.15,lease,202202,320250
1165000180001,222.76,lease,202205,430000
1165000190000,153.62,lease,202010,100000
1165000190001,129.4,lease,202107,64000
1165000190004,148.3,lease,202106,100000
1165000200018,74.16,lease,201912,40000
1165000200018,74.96,lease,202112,53000
1165000200043,59.97,lease,202205,100325
1165000200043,59.98,lease,202207,91104
1165000200043,84.94,lease,202207,168000
1165000200043,84.98,lease,202206,180000
1165000200043,84.99,lease,202206,160000
1165000200043,132.17,lease,202112,195300
1165000200043,132.43,lease,202204,280000
1165000200043,165.05,lease,202207,231000
1165000200043,165.44,lease,202202,231000
1165000200043,194.51,lease,202201,240000
1165000200043,194.69,lease,202207,252000
1165000200043,216.49,lease,202205,390000
1165000200043,244.54,lease,202207,550000
1165000200043,244.62,lease,202111,480000
1165000200043,244.97,lease,202203,500000
1165000270002,37.26,lease,202203,75000
1165000300001,98.64,lease,202111,78750
1165000300001,142.11,lease,202207,89000
1165000300001,153.54,lease,202206,124500
1165000300026,59.99,lease,202205,85612
1165000300026,84.96,lease,202207,185000
1165000300026,84.97,lease,202101,136250
1165000300026,106.14,lease,202207,210000
1165000300026,138.25,lease,202101,220000
1165000310014,84.98,lease,202205,71400
1165000310014,121.83,lease,202006,83000
1165000310014,126.69,lease,202004,85000
1165000320010,172.93,lease,202005,100000
1165000320010,187.09,lease,202010,122500
1165000320022,84.94,lease,202011,70000
1165000320022,115.24,lease,202109,110000
1165000330007,84.7,lease,202111,59850
1165000330007,84.94,lease,202012,52500
1165000330011,84.78,lease,202204,110000
1165000330011,116.42,lease,202205,130000
1165000340001,77.11,lease,202002,53000
1165000340001,84.96,lease,202204,54600
1165000340001,84.99,lease,202011,53500
1165000340001,95.58,lease,202105,49350
1165000420013,27.07,lease,202110,26000
1165000420013,34.72,lease,202202,31500
1165000420013,35.38,lease,202206,30870
1165000420013,49.06,lease,202206,47200
1165000460000,59.82,lease,202205,70000
1165000460000,83.4,lease,202106,90000
1165000460000,129.93,lease,202110,80000
1165000480002,97.35,lease,202110,84000
1165000480002,97.99,lease,202103,100000
1165000480002,120.73,lease,202105,130000
1165000480002,123.97,lease,202110,84000
1165000480005,84.91,lease,202006,60000
1165000480007,201.42,lease,202001,130000
1165000490006,231.03,lease,202107,100000
1165000490008,76.68,lease,202109,70000
1165000490008,84.53,lease,202207,81183
1165000490017,50.63,lease,201908,25000
1165000490017,50.64,lease,202104,18000
1165000490017,51.63,lease,202011,55000
1165000490017,51.64,lease,202004,20000
1165000490017,111.75,lease,201911,50000
1165000490031,59.21,lease,202202,51000
1165000500000,106.15,lease,202205,112000
1165000500000,123.6,lease,202112,165000
1165000500000,133.41,lease,202205,190000
1165000500000,151.11,lease,202011,114000
1165000500001,109.56,lease,202207,140000
1165000500001,110.11,lease,202112,115500
1165000500001,132.16,lease,202206,136500
1165000500001,132.78,lease,202203,170000
1165000500001,148.86,lease,202204,157500
1165000500002,140.06,lease,202112,110000
1165000500002,146.16,lease,202009,89250
1165000500002,151.38,lease,201907,73000
1165000500002,159.75,lease,202111,78750
1165000500005,55.45,lease,202207,40950
1165000500005,56.2,lease,202012,30975
1165000500005,75.79,lease,202206,59850
1165000500005,76.4,lease,202206,43000
1165000500005,105.36,lease,202207,78750
1165000500006,131.86,lease,202010,68000
1165000510000,84.38,lease,202207,81900
1165000510000,84.69,lease,202201,68775
1165000510000,84.83,lease,202202,88000
1165000510000,84.9,lease,202206,89250
1165000530000,84.87,lease,202207,78750
1165000530002,115.92,lease,202002,82000
1165000530015,66.29,lease,202207,60900
1165000530015,84.53,lease,202207,89250
1165000540000,59.57,lease,202206,63000
1165000540000,59.76,lease,202110,75000
1165000540000,84.64,lease,202204,84000
1165000540005,40.42,lease,202003,43000
1165000540005,47.7,lease,202111,42000
1165000540005,47.84,lease,202203,38850
1165000540005,58.7,lease,202205,55000
1165000540007,57.33,lease,202205,59000
1165000540007,81.37,lease,202202,100000
1165000540007,84.33,lease,202107,107000
1165000540007,84.85,lease,202205,107000
1165000550007,242.16,lease,202205,270000
1165000550012,52.26,lease,202206,39880
1165000550012,52.32,lease,202205,40675
1165000550012,52.58,lease,202206,50000
1165000550012,52.77,lease,202106,25000
1165000550012,53.43,lease,202204,36500
1165000550012,82.98,lease,202204,47250
1165000550012,82.99,lease,202207,63000
1165000550012,83.11,lease,202205,60000
1165000550012,83.12,lease,202207,63000
1165000550012,83.54,lease,202204,65000
1165000550012,84.85,lease,202007,65000
1165000560002,53.46,lease,202207,43000
1165000560002,84.49,lease,202111,63000
1165000560003,84.52,lease,202207,89000
1165000570000,130.89,lease,202205,103000
1165000580000,84.97,lease,202205,145000
1165000580000,140.36,lease,202203,158000
1165000580016,53.88,lease,202004,20000
1165000580016,54.03,lease,202002,17000
1165000580016,54.11,lease,202005,20000
1165000580016,54.43,lease,201911,19000
1165000580016,54.62,lease,202001,13000
1165000580016,54.69,lease,202004,26000
1165000580016,76.32,lease,202003,21500
1165000580016,77.1,lease,202001,25000
1165000580022,80.4,lease,201912,25000
1165000580022,108.09,lease,201910,65000
1165000580022,143.77,lease,202002,65000
1165000580024,76.4,lease,202008,25000
1165000580024,77.11,lease,201908,21000
1165000580024,110.42,lease,202003,35000
1165000580024,141.53,lease,202006,60000
1165000590000,77.14,lease,202207,54212
1165000590000,84.96,lease,202206,64000
1165000590003,59.56,lease,202207,70300
1165000590003,84.51,lease,202110,128000
1165000590003,84.52,lease,202207,87150
1165000590010,117.07,lease,202009,55000
1165000590010,129.47,lease,202007,65000
1165000590012,152.01,lease,202107,40000
1165000590012,152.78,lease,202205,86100
1165000600003,52.74,lease,202002,15750
1165000600003,53.06,lease,201911,14000
1165000600003,54.8,lease,201912,14000
1165000600003,141.53,lease,201912,60000
1165000600003,141.83,lease,202007,50000
1165000600003,143.03,lease,201911,47000
1165000600004,63.94,lease,202203,63000
1165000600004,72.99,lease,202111,86000
1165000600004,78.39,lease,202206,97000
1165000600004,84.96,lease,202207,70875
1165000600005,59.07,lease,202206,73000
1165000600005,71.49,lease,202207,68250
1165000600006,75.95,lease,202002,20666
1165000600006,76.93,lease,201909,25000
1165000600007,84.75,lease,201912,46000
1165000600007,84.95,lease,202001,70000
1165000600078,143.95,lease,202205,90000
1165000610000,161.33,lease,202011,120000
1165000610001,84.49,lease,202206,84000
1165000610001,117.06,lease,202112,115000
1165000610002,80.25,lease,202205,78000
1165000610002,81,lease,202204,79000
1165000610002,81.01,lease,202110,68000
1165000610002,82.42,lease,202108,48300
1165000610002,107.01,lease,202112,60900
1165000610002,107.93,lease,202206,88050
1165000610002,108.01,lease,202004,70000
1165000610002,109.06,lease,202203,76650
1165000610002,109.88,lease,201912,60000
1165000620004,115.83,lease,202108,140000
1165000620004,142.54,lease,202007,115000
1165000620006,244.89,lease,202202,131200
1165000630000,120.73,lease,202205,109000
1165000630002,59.55,lease,202107,73500
1165000630002,59.91,lease,202206,78750
1165000630002,84.84,lease,202207,94500
1165000630002,84.86,lease,202207,99750
1165000630034,81.05,lease,202205,75600
1165000630034,81.23,lease,202206,78600
1165000630034,84.56,lease,202107,50400
1165000640005,70.38,lease,202112,55650
1165000640005,81.9,lease,202205,78075
1165000640005,82.35,lease,202203,68250
1165000650001,110.4,lease,202206,140000
1165000650001,117.11,lease,202204,78500
1165000650001,117.5,lease,202010,70000
1165000650001,146.63,lease,202205,80000
1165000650001,146.81,lease,202112,138000
1165000650001,146.82,lease,202012,125000
1165000650008,84.89,lease,202206,98000
1165000650032,107.29,lease,202206,77700
1165000650032,107.55,lease,202206,84000
1165000650032,112.25,lease,202206,83500
1165000650032,140.04,lease,202207,107600
1165000650033,104.02,lease,202109,57750
1165000650033,105.57,lease,202101,47000
1165000650033,117.15,lease,202111,80000
1165000650033,117.16,lease,202010,73500
1165000650033,118.89,lease,202109,52500
1165000660003,199.86,lease,202103,100000
1165000660003,203.83,lease,202101,140000
1165000670000,59.98,lease,202207,39900
1165000670001,84.94,lease,202204,110000
1165000670001,84.99,lease,202110,77700
1165000670002,84.94,lease,202207,89500
1165000700000,52.47,lease,202207,47000
1165000700000,59.97,lease,202206,57000
1165000700000,84.89,lease,202203,100000
1165000700000,96.48,lease,202207,68250
1165000700000,96.78,lease,202204,78000
1165000700000,100.11,lease,202207,78750
1165000700000,100.98,lease,202201,105000
1165000700000,105.44,lease,202207,72000
1165000700000,105.77,lease,202110,72000
1165000700000,105.89,lease,202207,95000
1165000700000,106.31,lease,202207,85000
1165000700000,107.39,lease,202206,73500
1165000700000,108.42,lease,202206,95000
1165000700000,137.1,lease,202207,110000
1165000700000,155,lease,202204,105125
1165000700001,45.72,lease,202205,48500
1165000700001,64.53,lease,202205,50662
1165000700001,115,lease,202204,105000
1165000700001,137.47,lease,202010,110000
1165000700001,147.67,lease,202204,110000
1165000710000,191.74,lease,202204,160000
1165000710000,198.04,lease,202204,160000
1165000710001,59.85,lease,202204,75000
1165000710001,84.54,lease,202207,87000
1165000710001,206.57,lease,202112,125000
1165000710003,134.63,lease,202202,120000
1165000710008,20.12,lease,202112,30000
1165000710008,21.17,lease,202107,30000
1165000710008,22.77,lease,202206,30000
1165000710009,54.13,lease,202112,80000
1165000710009,70.11,lease,202109,115000
1165000710009,74.96,lease,202111,120000
1165000710009,80.75,lease,202203,111000
1165000710011,59.4,lease,202205,64050
1165000710011,59.81,lease,202205,73366
1165000710011,66.02,lease,202206,89000
1165000710011,68.09,lease,202206,90000
1165000710011,84.93,lease,202206,89250
1165000710011,96.72,lease,202204,120000
1165000710011,131.88,lease,202206,160650
1165000710012,23.7,lease,202207,22050
1165000710012,30.18,lease,202205,39000
1165000710012,30.9,lease,202207,34650
1165000710012,34.23,lease,202110,50000
1165000710012,37.38,lease,202106,31500
1165000710017,59.93,lease,202205,75000
1165000710017,75.44,lease,202111,77700
1165000730000,68.91,lease,202207,55500
1165000730000,79.42,lease,202207,57750
1165000730000,92.2,lease,202207,67200
1165000730000,93.71,lease,202207,73500
1165000730000,107.31,lease,202206,76070
1165000730000,135.97,lease,202206,107625
1165000730000,137.66,lease,202206,113000
1165000730000,150.58,lease,202207,120000
1165000730002,159.18,lease,202002,130000
1165000730002,159.27,lease,202009,140000
1165000730010,180.39,lease,202006,125000
1165000730010,183.27,lease,202008,100000
