no,apt_id,hakgudo_name,school_name,school_gubun,establishment,lat,lon,homepage,dist
42964,1165010833,강남서초학교군,서울고등학교,고등학교,공립,37.48429306,127.0049019,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000456,375.955222326154
42965,1165010833,강남서초학교군,서초고등학교,고등학교,공립,37.48961169,127.0053783,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000463,866.406966107107
42966,1165010641,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1308.05883625558
42967,1165010641,강남서초학교군,오산고등학교,고등학교,사립,37.52350529,127.0008872,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000509,1401.1953501761
42968,1165010641,강남서초학교군,세화고등학교,고등학교,사립,37.50199646,126.99423,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000473,1524.20731548191
42969,1165010641,강남서초학교군,세화여자고등학교,고등학교,사립,37.50199646,126.99423,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000474,1524.20731548191
42970,1165010846,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,939.847277922453
42971,1165010846,강남서초학교군,서초고등학교,고등학교,공립,37.48961169,127.0053783,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000463,1096.08549968414
42972,1165010846,강남서초학교군,서울고등학교,고등학교,공립,37.48429306,127.0049019,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000456,1417.45869211565
42973,1165010609,강남서초학교군,현대고등학교,고등학교,사립,37.5254805,127.0223773,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000559,787.111768857374
42974,1165010609,강남서초학교군,오산고등학교,고등학교,사립,37.52350529,127.0008872,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000509,1609.40028571839
42975,1165010609,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1784.83016574888
42976,1165010841,강남서초학교군,서초고등학교,고등학교,공립,37.48961169,127.0053783,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000463,1167.10463939536
42977,1165010841,강남서초학교군,서울고등학교,고등학교,공립,37.48429306,127.0049019,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000456,1237.81765043224
42978,1165010841,강남서초학교군,상문고등학교,고등학교,사립,37.47975543,127.0039168,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000452,1511.81669527959
42979,1165010817,강남서초학교군,은광여자고등학교,고등학교,사립,37.48837857,127.0352324,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000514,641.798263131914
42980,1165010817,강남서초학교군,양재고등학교,고등학교,공립,37.48242164,127.0320796,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000487,905.217195252273
42981,1165010817,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1759.60062861201
42982,1165010616,강남서초학교군,현대고등학교,고등학교,사립,37.5254805,127.0223773,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000559,1317.24827939439
42983,1165010616,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1346.07982914767
42984,1165010616,강남서초학교군,오산고등학교,고등학교,사립,37.52350529,127.0008872,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000509,1517.93022567378
42985,1165010620,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1237.89833114
42986,1165010620,강남서초학교군,현대고등학교,고등학교,사립,37.5254805,127.0223773,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000559,1368.81284127153
42987,1165010620,강남서초학교군,오산고등학교,고등학교,사립,37.52350529,127.0008872,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000509,1608.21535342832
42988,1165010807,강남서초학교군,은광여자고등학교,고등학교,사립,37.48837857,127.0352324,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000514,1151.42223692671
42989,1165010807,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1229.46608015973
42990,1165010807,강남서초학교군,양재고등학교,고등학교,공립,37.48242164,127.0320796,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000487,1404.32716132519
